time_s,timestamp,P,PCP,PWp,PPmax,Eexp_J,Wbal_J,MPA_W,k_strain,SR_total,SR_CP,SR_Wp,SR_Pmax
190,2024-06-19 11:34:27,231,199.4,30.156159629843835,1.443840370156159,1359.9595116271303,16787.04048837287,839.170606808766,0.2923311533526111,67.52849642445317,58.29083197851066,8.8155849252777,0.4220795206648109
191,2024-06-19 11:34:28,275,199.4,67.33603238866397,8.263967611336032,1391.5595116271302,16755.44048837287,837.9662997607692,0.3095826591111489,85.13523125556596,61.7307822267631,20.84606796087704,2.558381067925818
192,2024-06-19 11:34:29,283,199.4,73.49450549450549,10.105494505494503,1467.15951162713,16679.84048837287,835.085109481384,0.3162185911798563,89.48986130389933,63.053987081263344,23.240328986932735,3.1955452357032503
193,2024-06-19 11:34:30,117,117,0,0,1550.75951162713,16596.24048837287,831.8990313417466,0.26556499759426067,31.0711047185285,31.0711047185285,0,0
194,2024-06-19 11:34:31,311,199.4,93.59167148640833,18.008328513591668,1543.73394754135,16603.26605245865,832.1667824918941,0.3313230914910263,103.04148145370918,66.06582444331065,31.009081934689345,5.96657507570919
195,2024-06-19 11:34:32,121,121,0,0,1655.33394754135,16491.66605245865,827.9135968413734,0.2707720271906608,32.76341529006996,32.76341529006996,0,0
196,2024-06-19 11:34:33,0,0,0,0,1648.1978784303676,16498.80212156963,828.1855594466059,0.2404754590548368,0,0,0,0
197,2024-06-19 11:34:34,156,156,0,0,1630.1865466074505,16516.813453392548,828.871988999079,0.27988871040338287,43.662638822927725,43.662638822927725,0,0
198,2024-06-19 11:34:35,0,0,0,0,1626.2924836067468,16520.707516393253,829.0203955660755,0.2397098353209138,0,0,0,0
199,2024-06-19 11:34:36,0,0,0,0,1608.5205316180375,16538.479468381964,829.6977021178689,0.23908868110980475,0,0,0,0
200,2024-06-19 11:34:37,0,0,0,0,1590.942789638089,16556.057210361912,830.3676071354107,0.23847431480611633,0,0,0,0
201,2024-06-19 11:34:38,0,0,0,0,1573.557135360498,16573.442864639503,831.0301915018836,0.23786666223231512,0,0,0,0
202,2024-06-19 11:34:39,0,0,0,0,1556.3614696712011,16590.638530328797,831.6855352165866,0.2372656500214723,0,0,0,0
203,2024-06-19 11:34:40,0,0,0,0,1539.3537163950307,16607.64628360497,832.3337174045955,0.23667120560840466,0,0,0,0
204,2024-06-19 11:34:41,0,0,0,0,1522.5318220450417,16624.468177954957,832.9748163263156,0.23608325722091375,0,0,0,0
205,2024-06-19 11:34:42,0,0,0,0,1505.8937555745767,16641.106244425424,833.6089093869302,0.23550173387112044,0,0,0,0
206,2024-06-19 11:34:43,0,0,0,0,1489.4375081320409,16657.56249186796,834.2360731457476,0.2349265653468932,0,0,0,0
207,2024-06-19 11:34:44,0,0,0,0,1473.161092818357,16673.838907181642,834.8563833254435,0.23435768220337166,0,0,0,0
208,2024-06-19 11:34:45,0,0,0,0,1457.0625444470706,16689.93745555293,835.469914821205,0.23379501575458092,0,0,0,0
209,2024-06-19 11:34:46,0,0,0,0,1441.1399193070765,16705.860080692924,836.0767417097717,0.2332384980651397,0,0,0,0
210,2024-06-19 11:34:47,7,7,0,0,1425.3912949279386,16721.60870507206,836.6769372583808,0.23419149228504632,1.6393404459953242,1.6393404459953242,0,0
211,2024-06-19 11:34:48,0,0,0,0,1410.3586948493748,16736.641305150624,837.2498444173788,0.2321626518549351,0,0,0,0
212,2024-06-19 11:34:49,14,14,0,0,1394.946444430475,16752.053555569524,837.8372204238652,0.23463654735798473,3.284911663011786,3.284911663011786,0,0
213,2024-06-19 11:34:50,39,39,0,0,1380.7674375003808,16766.23256249962,838.3775963092928,0.23970173453557844,9.34836764688756,9.34836764688756,0,0
214,2024-06-19 11:34:51,0,0,0,0,1368.6167143281093,16778.38328567189,838.840672307857,0.23070371211678561,0,0,0,0
215,2024-06-19 11:34:52,0,0,0,0,1353.6606158506438,16793.339384149356,839.4106639156718,0.23018097586603836,0,0,0,0
216,2024-06-19 11:34:53,91,91,0,0,1338.86795603305,16808.13204396695,839.9744267155752,0.2505759188357263,22.802408614051092,22.802408614051092,0,0
217,2024-06-19 11:34:54,78,78,0,0,1330.8941490221341,16816.105850977867,840.2783163352782,0.24705816245033763,19.270536671126337,19.270536671126337,0,0
218,2024-06-19 11:34:55,68,68,0,0,1322.020433553887,16824.979566446113,840.6165023504784,0.24431093275579185,16.613143427393847,16.613143427393847,0,0
219,2024-06-19 11:34:56,69,69,0,0,1312.4824337666164,16834.517566233382,840.9800048937569,0.24419423840438917,16.849402449902854,16.849402449902854,0,0
220,2024-06-19 11:34:57,56,56,0,0,1303.085053133479,16843.91494686652,841.3381483029087,0.24077905229803873,13.48362692869017,13.48362692869017,0,0
221,2024-06-19 11:34:58,91,91,0,0,1292.8284800471895,16854.17151995281,841.7290363806339,0.24882025577282976,22.642643275327508,22.642643275327508,0,0
222,2024-06-19 11:34:59,89,89,0,0,1285.1288672872756,16861.871132712724,842.0224761880266,0.2480302814179882,22.074695046200947,22.074695046200947,0,0
223,2024-06-19 11:35:00,100,100,0,0,1277.3343264794835,16869.665673520518,842.3195337965939,0.2504851233879303,25.048512338793028,25.048512338793028,0,0
224,2024-06-19 11:35:01,265,199.4,59.37767495662232,6.222325043377674,1270.3568681781494,16876.64313182185,842.5854515880307,0.300235701977186,79.5624610239543,59.8669989742509,17.82729792237468,1.8681641273287202
225,2024-06-19 11:35:02,87,87,0,0,1335.9568681781493,16811.04313182185,840.0853711339611,0.24946644295997503,21.703580537517826,21.703580537517826,0,0
226,2024-06-19 11:35:03,95,95,0,0,1327.707710150893,16819.29228984911,840.3997546514379,0.2511555609288348,23.859778288239305,23.859778288239305,0,0
227,2024-06-19 11:35:04,94,94,0,0,1320.0913147197825,16826.908685280217,840.6900229646662,0.25061218088652526,23.557545003333374,23.557545003333374,0,0
228,2024-06-19 11:35:05,273,199.4,65.7674956622325,7.832504337767495,1312.4462857048536,16834.553714295147,840.9813825319073,0.30513655183275346,83.30227865034169,60.84422843545104,20.068066849049195,2.3899833658414575
229,2024-06-19 11:35:06,102,102,0,0,1386.0462857048535,16760.953714295145,838.1764142175854,0.2551837168984365,26.028739123640523,26.028739123640523,0,0
230,2024-06-19 11:35:07,83,83,0,0,1378.6269182165213,16768.37308178348,838.4591736023285,0.2500901592194476,20.75748321521415,20.75748321521415,0,0
231,2024-06-19 11:35:08,252,199.4,48.599479467900515,4.000520532099478,1369.8123144302995,16777.1876855697,838.7951068132477,0.3001012561864889,75.6255165589952,59.84019048358589,14.584764838326421,1.2005612370828944
232,2024-06-19 11:35:09,126,126,0,0,1422.4123144302994,16724.5876855697,836.7904691320881,0.2629713094855992,33.1343849951855,33.1343849951855,0,0
233,2024-06-19 11:35:10,110,110,0,0,1416.6706379932666,16730.329362006734,837.0092900624818,0.2584564564846167,28.430210213307834,28.430210213307834,0,0
234,2024-06-19 11:35:11,233,199.4,31.967611336032384,1.6323886639676108,1409.7086663513157,16737.291333648685,837.2746176421134,0.29522437877056984,68.78728025354278,58.86774112685163,9.437618197459187,0.4819209292319584
235,2024-06-19 11:35:12,78,78,0,0,1443.3086663513157,16703.691333648683,835.9940886290533,0.2512899164074938,19.600613479784517,19.600613479784517,0,0
236,2024-06-19 11:35:13,116,116,0,0,1433.6854288853856,16713.314571114613,836.3608396640143,0.26071342399013314,30.242757182855446,30.242757182855446,0,0
237,2024-06-19 11:35:14,240,199.4,38.2165991902834,2.3834008097165986,1427.1116135607012,16719.8883864393,836.611374225019,0.2984344141286231,71.62425939086954,59.50782217724745,11.405148389340637,0.711288824281459
238,2024-06-19 11:35:15,104,104,0,0,1467.7116135607012,16679.2883864393,835.0640683342382,0.2588563784121673,26.9210633548654,26.9210633548654,0,0
239,2024-06-19 11:35:16,87,87,0,0,1460.0160007555533,16686.983999244447,835.3573556994247,0.25417843761269215,22.113524072304216,22.113524072304216,0,0
240,2024-06-19 11:35:17,84,84,0,0,1451.0008124665933,16695.999187533405,835.7009333828238,0.2530793587213595,21.258666132594197,21.258666132594197,0,0
241,2024-06-19 11:35:18,262,199.4,56.93377674956622,5.6662232504337755,1441.8029167984387,16705.19708320156,836.0514742239599,0.3070358833607438,80.44340144051488,61.222955142132314,17.48071243736644,1.7397338610161193
242,2024-06-19 11:35:19,80,80,0,0,1504.4029167984386,16642.597083201563,833.6657267174851,0.25409171940074715,20.327337552059774,20.327337552059774,0,0
243,2024-06-19 11:35:20,67,67,0,0,1494.537039820368,16652.462960179633,834.0417249826546,0.25049665332943655,16.783275773072248,16.783275773072248,0,0
244,2024-06-19 11:35:21,318,199.4,98.26171197223829,20.33828802776171,1483.6726211844684,16663.32737881553,834.4557786515028,0.33136227517930766,105.37320350701984,66.07363767075395,32.5602244421347,6.739341394131194
245,2024-06-19 11:35:22,118,118,0,0,1602.2726211844683,16544.727378815533,829.9358161232612,0.26785703812910194,31.607130499234028,31.607130499234028,0,0
246,2024-06-19 11:35:23,36,36,0,0,1595.101578492464,16551.898421507536,830.2091116060292,0.24676677579094344,8.883603928473963,8.883603928473963,0,0
247,2024-06-19 11:35:24,111,111,0,0,1580.8033649689621,16566.19663503104,830.7540305718558,0.26510717728011457,29.426896678092717,29.426896678092717,0,0
248,2024-06-19 11:35:25,114,114,0,0,1573.1214780238806,16573.87852197612,831.046794831029,0.2656218815741202,30.2808944994497,30.2808944994497,0,0
249,2024-06-19 11:35:26,287,199.4,76.50433776749566,11.095662232504335,1565.735741762878,16581.264258237123,831.3282724966548,0.3224691654261205,92.54865047729658,64.30035158596843,24.670289951362353,3.5780089399657977
250,2024-06-19 11:35:27,0,0,0,0,1653.335741762878,16493.66425823712,827.9897504268911,0.2406550344580969,0,0,0,0
251,2024-06-19 11:35:28,91,91,0,0,1635.2682639137136,16511.731736086287,828.6783197595898,0.2618788075249251,23.830971484768185,23.830971484768185,0,0
252,2024-06-19 11:35:29,139,139,0,0,1625.529205264377,16521.470794735622,829.0494848536483,0.2747009829160728,38.18343662533412,38.18343662533412,0,0
253,2024-06-19 11:35:30,115,115,0,0,1620.1278302720928,16526.872169727907,829.2553365616257,0.2677308421553971,30.78904684787067,30.78904684787067,0,0
254,2024-06-19 11:35:31,0,0,0,0,1612.6102625415124,16534.38973745849,829.5418384540856,0.2392316228410807,0,0,0,0
255,2024-06-19 11:35:32,130,130,0,0,1594.9878284152546,16552.012171584745,830.2134467332347,0.27091477849517415,35.21892120437264,35.21892120437264,0,0
256,2024-06-19 11:35:33,0,0,0,0,1588.899727707429,16558.10027229257,830.4454702329608,0.23840290697637484,0,0,0,0
257,2024-06-19 11:35:34,118,118,0,0,1571.536399794196,16575.463600205803,831.1072037197516,0.2666524025917815,31.46498350583022,31.46498350583022,0,0
258,2024-06-19 11:35:35,0,0,0,0,1564.5029184340565,16582.497081565944,831.375256605004,0.23755020487435435,0,0,0,0
259,2024-06-19 11:35:36,100,100,0,0,1547.4061962682242,16599.593803731776,832.0268294848127,0.2608775954313281,26.08775954313281,26.08775954313281,0,0
260,2024-06-19 11:35:37,0,0,0,0,1538.9534662461278,16608.046533753874,832.3489713310288,0.23665721631417017,0,0,0,0
261,2024-06-19 11:35:38,124,124,0,0,1522.1359457873677,16624.86405421263,832.9899035594564,0.26635978522407244,33.028613367784985,33.028613367784985,0,0
262,2024-06-19 11:35:39,0,0,0,0,1515.8246574216676,16631.17534257833,833.2304329601131,0.23584883257509795,0,0,0,0
263,2024-06-19 11:35:40,0,0,0,0,1499.259886135721,16647.740113864278,833.8617326692311,0.23526987099300156,0,0,0,0
264,2024-06-19 11:35:41,0,0,0,0,1482.8761329156914,16664.12386708431,834.4861336020008,0.2346972362417454,0,0,0,0
265,2024-06-19 11:35:42,116,116,0,0,1466.6714196153296,16680.32858038467,835.1037111475196,0.2620035805136294,30.392415339581007,30.392415339581007,0,0
266,2024-06-19 11:35:43,84,84,0,0,1459.9463550647054,16687.053644935295,835.3600099651319,0.2534181141045987,21.28712158478629,21.28712158478629,0,0
267,2024-06-19 11:35:44,138,138,0,0,1450.6917535926632,16696.308246407338,835.7127119201695,0.2674163041577389,36.90344997376797,36.90344997376797,0,0
268,2024-06-19 11:35:45,0,0,0,0,1445.7916623358178,16701.208337664182,835.899459212462,0.23340108289392694,0,0,0,0
269,2024-06-19 11:35:46,146,146,0,0,1429.992204201618,16717.00779579838,836.5015920854224,0.26884625996884537,39.25155395545142,39.25155395545142,0,0
270,2024-06-19 11:35:47,18,18,0,0,1425.790444038114,16721.209555961887,836.6617252936155,0.2366078652614551,4.258941574706192,4.258941574706192,0,0
271,2024-06-19 11:35:48,0,0,0,0,1411.6090371927876,16735.390962807214,837.2021926421705,0.23220635304276363,0,0,0,0
272,2024-06-19 11:35:49,119,119,0,0,1396.1831231652068,16750.816876834793,837.7900893822087,0.26004726232014747,30.94562421609755,30.94562421609755,0,0
273,2024-06-19 11:35:50,123,123,0,0,1390.011038408407,16756.988961591593,838.0253135965584,0.26087935332173007,32.0881604585728,32.0881604585728,0,0
274,2024-06-19 11:35:51,277,199.4,68.89300173510699,8.706998264893,1384.1713068241565,16762.828693175845,838.2478715049548,0.30999769915791153,85.8693626667415,61.813541212087564,21.356672025965175,2.699149428688758
275,2024-06-19 11:35:52,136,136,0,0,1461.7713068241565,16685.228693175843,835.2904592605066,0.267298345284465,36.35257495868724,36.35257495868724,0,0
276,2024-06-19 11:35:53,106,106,0,0,1456.673241134592,16690.32675886541,835.4847515529464,0.2589549455983885,27.44922423342918,27.44922423342918,0,0
277,2024-06-19 11:35:54,297,199.4,83.8264893001735,13.773510699826486,1449.1952140617811,16697.80478593822,835.7697465120887,0.3209355350238358,95.31785390207924,63.99454568375286,26.902899192721033,4.42040902560534
278,2024-06-19 11:35:55,98,98,0,0,1546.795214061781,16600.20478593822,832.0501146170095,0.2603283810791923,25.512181345760848,25.512181345760848,0,0
279,2024-06-19 11:35:56,263,199.4,57.751301330248694,5.8486986697513,1538.1762881670647,16608.823711832934,832.3785903512238,0.31184603535022504,82.01550729710918,62.182099448834876,18.00951435615423,1.8238934921200782
280,2024-06-19 11:35:57,108,108,0,0,1601.7762881670646,16545.223711832936,829.9547318622174,0.2651112257102836,28.63201237671063,28.63201237671063,0,0
281,2024-06-19 11:35:58,249,199.4,46.042799305957196,3.5572006940427987,1593.7289920524347,16553.271007947566,830.2614222238682,0.3091734939103064,76.9841999836663,61.6491946857151,14.235213130833817,1.099792167117379
282,2024-06-19 11:35:59,353,199.4,119.48640832851359,34.113591671486404,1643.3289920524346,16503.671007947567,828.3711174903035,0.355341581922561,125.43557841866404,70.85511143535867,42.458489353699086,12.121977629606281
283,2024-06-19 11:36:00,103,103,0,0,1796.9289920524345,16350.071007947565,822.5172705734577,0.27130112358369685,27.944015729120775,27.944015729120775,0,0
284,2024-06-19 11:36:01,223,199.4,22.794679005205317,0.8053209947946786,1787.408703813727,16359.591296186272,822.8800981122183,0.3084158426190704,68.7767329040527,61.49811901824264,7.030240132621631,0.2483737531884288
285,2024-06-19 11:36:02,300,199.4,85.96674378253326,14.63325621746674,1811.008703813727,16335.991296186274,821.9806789244739,0.3395993434659996,101.87980303979988,67.71610908712033,29.1942497484581,4.969444204221462
286,2024-06-19 11:36:03,99,99,0,0,1911.6087038137268,16235.391296186273,818.1467140818002,0.2746149747006252,27.186882495361893,27.186882495361893,0,0
287,2024-06-19 11:36:04,269,199.4,62.59572006940427,7.004279930595719,1901.0617501257293,16245.93824987427,818.5486688495644,0.3309609583034278,89.02849778362209,65.99361508570351,20.716739499863145,2.318143198055426
288,2024-06-19 11:36:05,95,95,0,0,1970.6617501257292,16176.33824987427,815.8961444653687,0.27577240861425684,26.1983788183544,26.1983788183544,0,0
289,2024-06-19 11:36:06,259,199.4,54.46385193753614,5.1361480624638505,1959.3570487707782,16187.642951229222,816.3269777412316,0.3296524203256776,85.3799768643505,65.73269261294011,17.954140611468134,1.693143639942248
290,2024-06-19 11:36:07,99,99,0,0,2018.957048770778,16128.042951229221,814.0555631823513,0.27874161470410397,27.595419855706293,27.595419855706293,0,0
291,2024-06-19 11:36:08,292,199.4,80.20156159629843,12.39843840370156,2007.8178200944494,16139.18217990555,814.4800901318498,0.345591069474136,100.9125922864477,68.91085925314272,27.716943445560567,4.284789587744421
292,2024-06-19 11:36:09,103,103,0,0,2100.4178200944493,16046.58217990555,810.9510131494285,0.2830149755424058,29.150542480867795,29.150542480867795,0,0
293,2024-06-19 11:36:10,110,110,0,0,2089.28962128556,16057.71037871444,811.3751197398417,0.28460310104055314,31.306341114460846,31.306341114460846,0,0
294,2024-06-19 11:36:11,272,199.4,64.9788895315211,7.6211104684788875,2079.022185295063,16067.977814704936,811.7664218135193,0.340461361420431,92.60549030635723,67.88799546723394,22.122801193489465,2.5946936456338205
295,2024-06-19 11:36:12,289,199.4,77.99190283400809,11.608097165991902,2151.622185295063,15995.377814704938,808.999564481729,0.351136056299315,101.47832027050204,70.01652962608341,27.38576918441297,4.076021460005651
296,2024-06-19 11:36:13,110,110,0,0,2241.222185295063,15905.777814704938,805.5848204469022,0.29050915907088715,31.956007497797586,31.956007497797586,0,0
297,2024-06-19 11:36:14,108,108,0,0,2230.2081041961296,15916.79189580387,806.0045778992646,0.2894904540927681,31.264969042018954,31.264969042018954,0,0
298,2024-06-19 11:36:15,108,108,0,0,2219.0035776063082,15927.996422393691,806.4315934164036,0.2890557884605012,31.218025153734125,31.218025153734125,0,0
299,2024-06-19 11:36:16,63,63,0,0,2207.855342362512,15939.144657637487,806.8564636150376,0.27598163946365817,17.386843286210464,17.386843286210464,0,0
300,2024-06-19 11:36:17,301,199.4,86.67437825332561,14.925621746674375,2191.3224436741,15955.6775563259,807.4865486281475,0.3583904881832436,107.87553694315632,71.46306334373878,31.06327273518848,5.349200864229067
301,2024-06-19 11:36:18,90,90,0,0,2292.9224436741,15854.0775563259,803.6144728029423,0.28667085885351634,25.80037729681647,25.80037729681647,0,0
302,2024-06-19 11:36:19,120,120,0,0,2279.1410409529635,15867.858959047036,804.1396956013077,0.29499206966064745,35.39904835927769,35.39904835927769,0,0
303,2024-06-19 11:36:20,301,199.4,86.67437825332561,14.925621746674375,2269.190719532049,15877.80928046795,804.5189121271634,0.3621498452911535,109.00710343263721,72.21267915105601,31.38911267514879,5.405311606432401
304,2024-06-19 11:36:21,78,78,0,0,2370.790719532049,15776.20928046795,800.6468363019582,0.28620423123078015,22.323930036000853,22.323930036000853,0,0
305,2024-06-19 11:36:22,107,107,0,0,2354.9835102995603,15792.01648970044,801.24926457689,0.29403166099563754,31.461387726533218,31.461387726533218,0,0
